"RecordSpec","DataKubun","MakeDate","KettoNum","HansyokuFNum","HansyokuMNum","BirthYear","SaleCode","SaleHostName","SaleName","FromDate","ToDate","Barei","Price"
"HS","1","20070808","1997101943","11201164","12231171","1997","001017","日高軽種馬農業協同組合","北海道７月市場","19970702","19970702","0","0048825000",
"HS","1","20070808","1997101944","11201386","12235394","1997","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19990510","19990511","2","0002100000",
"HS","1","20070808","1997101951","11200779","12224440","1997","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19990510","19990511","2","0008925000",
"HS","1","20070808","1997101957","11201522","12231279","1997","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","19980608","19980608","1","0010605000",
"HS","1","20070808","1997101958","11401513","12240315","1997","001017","日高軽種馬農業協同組合","北海道７月市場","19970702","19970702","0","0031500000",
"HS","1","20070808","1997101959","11201191","12235393","1997","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19990510","19990511","2","0010500000",
"HS","1","20070808","1997101963","11200556","12218653","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0005880000",
"HS","1","20070808","1997101968","11201465","12237416","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0005250000",
"HS","1","20070808","1997101969","11201497","12219234","1997","001015","日高軽種馬農業協同組合","北海道５月３歳トレーニングセール","19990517","19990517","2","0001575000",
"HS","1","20070808","1997101974","11201514","12229843","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0006405000",
"HS","1","20070808","1997101976","11201381","12233865","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0005250000",
"HS","1","20070808","1997102003","11200779","12233868","1997","001015","日高軽種馬農業協同組合","北海道５月３歳トレーニングセール","19990517","19990517","2","0006510000",
"HS","1","20070808","1997102006","11201510","12222379","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0003675000",
"HS","1","20070808","1997102023","11201471","12218843","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0004725000",
"HS","1","20070808","1997102073","11201327","12224431","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0003150000",
"HS","1","20070808","1997102098","11201398","12229161","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0005250000",
"HS","1","20070808","1997102102","11201465","12230240","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0003675000",
"HS","1","20070808","1997102103","11201596","12239361","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0005250000",
"HS","1","20070808","1997102104","11201476","12224655","1997","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19990510","19990511","2","0022050000",
"HS","1","20070808","1997102107","11201046","12222410","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0004200000",
"HS","1","20070808","1997102110","11201398","12237043","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0001575000",
"HS","1","20070808","1997102111","11201504","12232855","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0012810000",
"HS","1","20070808","1997102116","11201439","12239364","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0002625000",
"HS","1","20070808","1997102117","11200834","12233875","1997","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19990510","19990511","2","0006405000",
"HS","1","20070808","1997102118","11201551","12236984","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0052500000",
"HS","1","20070808","1997102122","11201398","12233876","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0010500000",
"HS","1","20070808","1997102125","11201325","12227264","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0021000000",
"HS","1","20070808","1997102152","11201325","12230707","1997","001017","日高軽種馬農業協同組合","北海道７月市場","19970702","19970702","0","0032025000",
"HS","1","20070808","1997102157","11201166","12235415","1997","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","19980608","19980608","1","0006300000",
"HS","1","20070808","1997102158","11200941","12235417","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0008610000",
"HS","1","20070808","1997102161","11201399","12233295","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0005460000",
"HS","1","20070808","1997102168","11201105","12240269","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0007350000",
"HS","1","20070808","1997102176","11200802","12233886","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0004200000",
"HS","1","20070808","1997102191","11201253","12237697","1997","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19990510","19990511","2","0002205000",
"HS","1","20070808","1997102192","11201328","12229495","1997","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19990510","19990511","2","0001050000",
"HS","1","20070808","1997102204","11201538","12222957","1997","001018","日高軽種馬農業協同組合","北海道７月特別市場","19980706","19980706","1","0007350000",
"HS","1","20070808","1997102209","11201297","12232787","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0005250000",
"HS","1","20070808","1997102222","11201522","12239372","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0005880000",
"HS","1","20070808","1997102227","11201554","12238374","1997","001018","日高軽種馬農業協同組合","北海道７月特別市場","19980706","19980706","1","0024150000",
"HS","1","20070808","1997102267","11201011","12226225","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0004725000",
"HS","1","20070808","1997102276","11201381","12223841","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0005250000",
"HS","1","20070808","1997102278","11201449","12227931","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0018375000",
"HS","1","20070808","1997102301","11201577","12233015","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0003150000",
"HS","1","20070808","1997102304","11200667","12236998","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0001575000",
"HS","1","20070808","1997102306","11201016","12233857","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0007350000",
"HS","1","20070808","1997102315","11201465","12226113","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0002205000",
"HS","1","20070808","1997102375","11201325","12235444","1997","001018","日高軽種馬農業協同組合","北海道７月特別市場","19980706","19980706","1","0011550000",
"HS","1","20070808","1997102377","11201586","12227946","1997","001010","日高軽種馬農業協同組合","北海道８月市場","19980803","19980807","1","0005250000",
"HS","1","20070808","1997102393","11201157","12233920","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0004200000",
"HS","1","20070808","1997102395","11201495","12235451","1997","001004","日高軽種馬農業協同組合","北海道１０月市場","19981014","19981016","1","0010500000",
"HS","1","20070808","1997102396","11201507","12230744","1997","001017","日高軽種馬農業協同組合","北海道７月市場","19970702","19970702","0","0012600000",
